,subject_ids,Img1,Img2,Img3,round,CamNum,SD_card,choice
13119,74387551,C051_SD032_R1_Donnerville_IMG_0204.JPG,C051_SD032_R1_Donnerville_IMG_0205.JPG,C051_SD032_R1_Donnerville_IMG_0206.JPG,NA,NA,NA,DEERWHITETAILED
13120,74387552,C051_SD032_R1_Donnerville_IMG_0207.JPG,C051_SD032_R1_Donnerville_IMG_0208.JPG,C051_SD032_R1_Donnerville_IMG_0209.JPG,NA,NA,NA,DEERWHITETAILED
13121,74387553,C051_SD032_R1_Donnerville_IMG_0210.JPG,C051_SD032_R1_Donnerville_IMG_0211.JPG,C051_SD032_R1_Donnerville_IMG_0212.JPG,NA,NA,NA,RACCOON
13122,74387555,C051_SD086_R1_Donnerville_IMG_0016.JPG,C051_SD086_R1_Donnerville_IMG_0017.JPG,C051_SD086_R1_Donnerville_IMG_0018.JPG,NA,NA,NA,BLACKBEAR
13123,74387556,C051_SD086_R1_Donnerville_IMG_0019.JPG,C051_SD086_R1_Donnerville_IMG_0020.JPG,C051_SD086_R1_Donnerville_IMG_0021.JPG,NA,NA,NA,BLACKBEAR
13124,74387557,C051_SD086_R1_Donnerville_IMG_0022.JPG,C051_SD086_R1_Donnerville_IMG_0023.JPG,C051_SD086_R1_Donnerville_IMG_0024.JPG,NA,NA,NA,BLACKBEAR
13125,74387558,C051_SD086_R1_Donnerville_IMG_0025.JPG,C051_SD086_R1_Donnerville_IMG_0026.JPG,C051_SD086_R1_Donnerville_IMG_0027.JPG,NA,NA,NA,DEERWHITETAILED
13126,74387559,C051_SD086_R1_Donnerville_IMG_0028.JPG,C051_SD086_R1_Donnerville_IMG_0029.JPG,C051_SD086_R1_Donnerville_IMG_0030.JPG,NA,NA,NA,DEERWHITETAILED
13127,74387560,C051_SD086_R1_Donnerville_IMG_0031.JPG,C051_SD086_R1_Donnerville_IMG_0032.JPG,NA,NA,NA,NA,DEERWHITETAILED
13128,74387561,C051_SD086_R1_Donnerville_IMG_0037.JPG,C051_SD086_R1_Donnerville_IMG_0038.JPG,C051_SD086_R1_Donnerville_IMG_0039.JPG,NA,NA,NA,DEERWHITETAILED
13129,74387562,C051_SD086_R1_Donnerville_IMG_0040.JPG,C051_SD086_R1_Donnerville_IMG_0041.JPG,C051_SD086_R1_Donnerville_IMG_0042.JPG,NA,NA,NA,DEERWHITETAILED
13130,74387563,C051_SD086_R1_Donnerville_IMG_0043.JPG,C051_SD086_R1_Donnerville_IMG_0044.JPG,C051_SD086_R1_Donnerville_IMG_0045.JPG,NA,NA,NA,DEERWHITETAILED
13131,74387564,C051_SD086_R1_Donnerville_IMG_0046.JPG,C051_SD086_R1_Donnerville_IMG_0047.JPG,C051_SD086_R1_Donnerville_IMG_0048.JPG,NA,NA,NA,DEERWHITETAILED
13132,74387565,C051_SD086_R1_Donnerville_IMG_0049.JPG,C051_SD086_R1_Donnerville_IMG_0050.JPG,C051_SD086_R1_Donnerville_IMG_0051.JPG,NA,NA,NA,DEERWHITETAILED
13133,74387566,C051_SD086_R1_Donnerville_IMG_0052.JPG,C051_SD086_R1_Donnerville_IMG_0053.JPG,C051_SD086_R1_Donnerville_IMG_0054.JPG,NA,NA,NA,FOXRED
13134,74387567,C051_SD086_R1_Donnerville_IMG_0055.JPG,C051_SD086_R1_Donnerville_IMG_0056.JPG,C051_SD086_R1_Donnerville_IMG_0057.JPG,NA,NA,NA,DEERWHITETAILED
13135,74387568,C051_SD086_R1_Donnerville_IMG_0058.JPG,C051_SD086_R1_Donnerville_IMG_0059.JPG,C051_SD086_R1_Donnerville_IMG_0060.JPG,NA,NA,NA,DEERWHITETAILED
13136,74387569,C051_SD086_R1_Donnerville_IMG_0061.JPG,C051_SD086_R1_Donnerville_IMG_0062.JPG,C051_SD086_R1_Donnerville_IMG_0063.JPG,NA,NA,NA,DEERWHITETAILED
13137,74387570,C051_SD086_R1_Donnerville_IMG_0064.JPG,C051_SD086_R1_Donnerville_IMG_0065.JPG,C051_SD086_R1_Donnerville_IMG_0066.JPG,NA,NA,NA,DEERWHITETAILED
13138,74387571,C051_SD086_R1_Donnerville_IMG_0067.JPG,C051_SD086_R1_Donnerville_IMG_0068.JPG,C051_SD086_R1_Donnerville_IMG_0069.JPG,NA,NA,NA,DEERWHITETAILED
13139,74387574,C051_SD086_R1_Donnerville_IMG_0076.JPG,C051_SD086_R1_Donnerville_IMG_0077.JPG,C051_SD086_R1_Donnerville_IMG_0078.JPG,NA,NA,NA,DEERWHITETAILED
13140,74387575,C051_SD086_R1_Donnerville_IMG_0079.JPG,C051_SD086_R1_Donnerville_IMG_0080.JPG,C051_SD086_R1_Donnerville_IMG_0081.JPG,NA,NA,NA,DEERWHITETAILED
13141,74387576,C051_SD086_R1_Donnerville_IMG_0082.JPG,C051_SD086_R1_Donnerville_IMG_0083.JPG,C051_SD086_R1_Donnerville_IMG_0084.JPG,NA,NA,NA,DEERWHITETAILED
13142,74387578,C051_SD086_R1_Donnerville_IMG_0091.JPG,C051_SD086_R1_Donnerville_IMG_0092.JPG,C051_SD086_R1_Donnerville_IMG_0093.JPG,NA,NA,NA,BLACKBEAR
13143,74387579,C051_SD086_R1_Donnerville_IMG_0094.JPG,C051_SD086_R1_Donnerville_IMG_0095.JPG,C051_SD086_R1_Donnerville_IMG_0096.JPG,NA,NA,NA,RACCOON
13144,74387580,C051_SD086_R1_Donnerville_IMG_0097.JPG,C051_SD086_R1_Donnerville_IMG_0098.JPG,C051_SD086_R1_Donnerville_IMG_0099.JPG,NA,NA,NA,DEERWHITETAILED
13145,74387582,C051_SD086_R1_Donnerville_IMG_0103.JPG,C051_SD086_R1_Donnerville_IMG_0104.JPG,C051_SD086_R1_Donnerville_IMG_0105.JPG,NA,NA,NA,DEERWHITETAILED
13146,74387583,C051_SD086_R1_Donnerville_IMG_0106.JPG,C051_SD086_R1_Donnerville_IMG_0107.JPG,C051_SD086_R1_Donnerville_IMG_0108.JPG,NA,NA,NA,DEERWHITETAILED
13147,74387584,C051_SD086_R1_Donnerville_IMG_0109.JPG,C051_SD086_R1_Donnerville_IMG_0110.JPG,C051_SD086_R1_Donnerville_IMG_0111.JPG,NA,NA,NA,DEERWHITETAILED
13148,74387585,C051_SD086_R1_Donnerville_IMG_0112.JPG,C051_SD086_R1_Donnerville_IMG_0113.JPG,C051_SD086_R1_Donnerville_IMG_0114.JPG,NA,NA,NA,DEERWHITETAILED
13149,74387587,C051_SD086_R1_Donnerville_IMG_0118.JPG,C051_SD086_R1_Donnerville_IMG_0119.JPG,C051_SD086_R1_Donnerville_IMG_0120.JPG,NA,NA,NA,DEERWHITETAILED
13150,74387588,C051_SD086_R1_Donnerville_IMG_0121.JPG,C051_SD086_R1_Donnerville_IMG_0122.JPG,C051_SD086_R1_Donnerville_IMG_0123.JPG,NA,NA,NA,DEERWHITETAILED
13151,74387589,C051_SD086_R1_Donnerville_IMG_0124.JPG,C051_SD086_R1_Donnerville_IMG_0125.JPG,C051_SD086_R1_Donnerville_IMG_0126.JPG,NA,NA,NA,DEERWHITETAILED
13152,74387590,C051_SD086_R1_Donnerville_IMG_0127.JPG,C051_SD086_R1_Donnerville_IMG_0128.JPG,C051_SD086_R1_Donnerville_IMG_0129.JPG,NA,NA,NA,DEERWHITETAILED
13153,74387594,C052_SD009_R1_SH_IMG_0013.JPG,C052_SD009_R1_SH_IMG_0014.JPG,C052_SD009_R1_SH_IMG_0015.JPG,NA,NA,NA,SQUIRRELGRAY
13154,74387595,C052_SD009_R1_SH_IMG_0016.JPG,C052_SD009_R1_SH_IMG_0017.JPG,C052_SD009_R1_SH_IMG_0018.JPG,NA,NA,NA,SQUIRRELGRAY
13155,74387596,C052_SD009_R1_SH_IMG_0019.JPG,C052_SD009_R1_SH_IMG_0020.JPG,C052_SD009_R1_SH_IMG_0021.JPG,NA,NA,NA,BLACKBEAR
13156,74387603,C052_SD009_R1_SH_IMG_0040.JPG,C052_SD009_R1_SH_IMG_0041.JPG,C052_SD009_R1_SH_IMG_0042.JPG,NA,NA,NA,DEERWHITETAILED
13157,74387605,C052_SD009_R1_SH_IMG_0046.JPG,C052_SD009_R1_SH_IMG_0047.JPG,C052_SD009_R1_SH_IMG_0048.JPG,NA,NA,NA,SQUIRRELGRAY
13158,74387611,C052_SD009_R1_SH_IMG_0064.JPG,C052_SD009_R1_SH_IMG_0065.JPG,C052_SD009_R1_SH_IMG_0066.JPG,NA,NA,NA,SQUIRRELGRAY
13159,74387612,C052_SD009_R1_SH_IMG_0067.JPG,C052_SD009_R1_SH_IMG_0068.JPG,C052_SD009_R1_SH_IMG_0069.JPG,NA,NA,NA,SQUIRRELGRAY
13160,74387613,C052_SD009_R1_SH_IMG_0070.JPG,C052_SD009_R1_SH_IMG_0071.JPG,C052_SD009_R1_SH_IMG_0072.JPG,NA,NA,NA,SQUIRRELGRAY
13161,74387614,C052_SD009_R1_SH_IMG_0073.JPG,C052_SD009_R1_SH_IMG_0074.JPG,C052_SD009_R1_SH_IMG_0075.JPG,NA,NA,NA,DEERWHITETAILED
13162,74387616,C052_SD009_R1_SH_IMG_0079.JPG,C052_SD009_R1_SH_IMG_0080.JPG,C052_SD009_R1_SH_IMG_0081.JPG,NA,NA,NA,SQUIRRELGRAY
13163,74387618,C052_SD009_R1_SH_IMG_0085.JPG,C052_SD009_R1_SH_IMG_0086.JPG,C052_SD009_R1_SH_IMG_0087.JPG,NA,NA,NA,SQUIRRELGRAY
13164,74387620,C052_SD009_R1_SH_IMG_0091.JPG,C052_SD009_R1_SH_IMG_0092.JPG,C052_SD009_R1_SH_IMG_0093.JPG,NA,NA,NA,SQUIRRELGRAY
13165,74387621,C052_SD009_R1_SH_IMG_0094.JPG,C052_SD009_R1_SH_IMG_0095.JPG,C052_SD009_R1_SH_IMG_0096.JPG,NA,NA,NA,SQUIRRELGRAY
13166,74387622,C052_SD009_R1_SH_IMG_0097.JPG,C052_SD009_R1_SH_IMG_0098.JPG,C052_SD009_R1_SH_IMG_0099.JPG,NA,NA,NA,SQUIRRELGRAY
13167,74387623,C052_SD009_R1_SH_IMG_0100.JPG,C052_SD009_R1_SH_IMG_0101.JPG,C052_SD009_R1_SH_IMG_0102.JPG,NA,NA,NA,SQUIRRELGRAY
13168,74387624,C052_SD009_R1_SH_IMG_0103.JPG,C052_SD009_R1_SH_IMG_0104.JPG,C052_SD009_R1_SH_IMG_0105.JPG,NA,NA,NA,SQUIRRELGRAY
13169,74387627,C052_SD009_R1_SH_IMG_0112.JPG,C052_SD009_R1_SH_IMG_0113.JPG,C052_SD009_R1_SH_IMG_0114.JPG,NA,NA,NA,SQUIRRELGRAY
13170,74387629,C052_SD009_R1_SH_IMG_0118.JPG,C052_SD009_R1_SH_IMG_0119.JPG,C052_SD009_R1_SH_IMG_0120.JPG,NA,NA,NA,SQUIRRELGRAY
13171,74387630,C052_SD009_R1_SH_IMG_0121.JPG,C052_SD009_R1_SH_IMG_0122.JPG,C052_SD009_R1_SH_IMG_0123.JPG,NA,NA,NA,SQUIRRELGRAY
13172,74387633,C052_SD009_R1_SH_IMG_0130.JPG,C052_SD009_R1_SH_IMG_0131.JPG,C052_SD009_R1_SH_IMG_0132.JPG,NA,NA,NA,SQUIRRELGRAY
13173,74387634,C052_SD009_R1_SH_IMG_0133.JPG,C052_SD009_R1_SH_IMG_0134.JPG,C052_SD009_R1_SH_IMG_0135.JPG,NA,NA,NA,SQUIRRELGRAY
13174,74387635,C052_SD009_R1_SH_IMG_0136.JPG,C052_SD009_R1_SH_IMG_0137.JPG,C052_SD009_R1_SH_IMG_0138.JPG,NA,NA,NA,TURKEY
13175,74387636,C052_SD009_R1_SH_IMG_0139.JPG,C052_SD009_R1_SH_IMG_0140.JPG,C052_SD009_R1_SH_IMG_0141.JPG,NA,NA,NA,SQUIRRELGRAY
13176,74387637,C052_SD009_R1_SH_IMG_0142.JPG,C052_SD009_R1_SH_IMG_0143.JPG,C052_SD009_R1_SH_IMG_0144.JPG,NA,NA,NA,SQUIRRELGRAY
13177,74387638,C052_SD009_R1_SH_IMG_0145.JPG,C052_SD009_R1_SH_IMG_0146.JPG,C052_SD009_R1_SH_IMG_0147.JPG,NA,NA,NA,SQUIRRELGRAY
13178,74387640,C052_SD009_R1_SH_IMG_0151.JPG,C052_SD009_R1_SH_IMG_0152.JPG,C052_SD009_R1_SH_IMG_0153.JPG,NA,NA,NA,BEAVER
13179,74387642,C052_SD009_R1_SH_IMG_0157.JPG,C052_SD009_R1_SH_IMG_0158.JPG,C052_SD009_R1_SH_IMG_0159.JPG,NA,NA,NA,SQUIRRELGRAY
13180,74387643,C052_SD009_R1_SH_IMG_0160.JPG,C052_SD009_R1_SH_IMG_0161.JPG,C052_SD009_R1_SH_IMG_0162.JPG,NA,NA,NA,SQUIRRELGRAY
13181,74387645,C052_SD009_R1_SH_IMG_0166.JPG,C052_SD009_R1_SH_IMG_0167.JPG,C052_SD009_R1_SH_IMG_0168.JPG,NA,NA,NA,SQUIRRELGRAY
13182,74387646,C052_SD009_R1_SH_IMG_0169.JPG,C052_SD009_R1_SH_IMG_0170.JPG,C052_SD009_R1_SH_IMG_0171.JPG,NA,NA,NA,SQUIRRELGRAY
13183,74387647,C052_SD009_R1_SH_IMG_0172.JPG,C052_SD009_R1_SH_IMG_0173.JPG,C052_SD009_R1_SH_IMG_0174.JPG,NA,NA,NA,SQUIRRELGRAY
13184,74387648,C052_SD009_R1_SH_IMG_0175.JPG,C052_SD009_R1_SH_IMG_0176.JPG,C052_SD009_R1_SH_IMG_0177.JPG,NA,NA,NA,SQUIRRELGRAY
13185,74387649,C052_SD009_R1_SH_IMG_0178.JPG,C052_SD009_R1_SH_IMG_0179.JPG,C052_SD009_R1_SH_IMG_0180.JPG,NA,NA,NA,SQUIRRELGRAY
13186,74387650,C052_SD009_R1_SH_IMG_0181.JPG,C052_SD009_R1_SH_IMG_0182.JPG,C052_SD009_R1_SH_IMG_0183.JPG,NA,NA,NA,SQUIRRELGRAY
13187,74387651,C052_SD009_R1_SH_IMG_0184.JPG,C052_SD009_R1_SH_IMG_0185.JPG,C052_SD009_R1_SH_IMG_0186.JPG,NA,NA,NA,DEERWHITETAILED
13188,74387653,C052_SD009_R1_SH_IMG_0190.JPG,C052_SD009_R1_SH_IMG_0191.JPG,C052_SD009_R1_SH_IMG_0192.JPG,NA,NA,NA,DEERWHITETAILED
13189,74387654,C052_SD009_R1_SH_IMG_0193.JPG,C052_SD009_R1_SH_IMG_0194.JPG,C052_SD009_R1_SH_IMG_0195.JPG,NA,NA,NA,SQUIRRELGRAY
13190,74387655,C052_SD009_R1_SH_IMG_0196.JPG,C052_SD009_R1_SH_IMG_0197.JPG,C052_SD009_R1_SH_IMG_0198.JPG,NA,NA,NA,DEERWHITETAILED
13191,74387656,C052_SD009_R1_SH_IMG_0199.JPG,C052_SD009_R1_SH_IMG_0200.JPG,C052_SD009_R1_SH_IMG_0201.JPG,NA,NA,NA,SQUIRRELGRAY
13192,74387657,C052_SD009_R1_SH_IMG_0202.JPG,C052_SD009_R1_SH_IMG_0203.JPG,C052_SD009_R1_SH_IMG_0204.JPG,NA,NA,NA,SQUIRRELGRAY
13193,74387659,C052_SD009_R1_SH_IMG_0208.JPG,C052_SD009_R1_SH_IMG_0209.JPG,C052_SD009_R1_SH_IMG_0210.JPG,NA,NA,NA,SQUIRRELGRAY
13194,74387660,C052_SD009_R1_SH_IMG_0211.JPG,C052_SD009_R1_SH_IMG_0212.JPG,C052_SD009_R1_SH_IMG_0213.JPG,NA,NA,NA,DEERWHITETAILED
13195,74387666,C052_SD009_R1_SH_IMG_0229.JPG,C052_SD009_R1_SH_IMG_0230.JPG,C052_SD009_R1_SH_IMG_0231.JPG,NA,NA,NA,CHIPMUNK
13196,74387667,C052_SD009_R1_SH_IMG_0232.JPG,C052_SD009_R1_SH_IMG_0233.JPG,C052_SD009_R1_SH_IMG_0234.JPG,NA,NA,NA,OTHERSMALLMAMMAL
13197,74387668,C052_SD009_R1_SH_IMG_0235.JPG,C052_SD009_R1_SH_IMG_0236.JPG,C052_SD009_R1_SH_IMG_0237.JPG,NA,NA,NA,SQUIRRELGRAY
13198,74387669,C052_SD009_R1_SH_IMG_0238.JPG,C052_SD009_R1_SH_IMG_0239.JPG,C052_SD009_R1_SH_IMG_0240.JPG,NA,NA,NA,SQUIRRELGRAY
13199,74387670,C052_SD009_R1_SH_IMG_0241.JPG,C052_SD009_R1_SH_IMG_0242.JPG,C052_SD009_R1_SH_IMG_0243.JPG,NA,NA,NA,SQUIRRELGRAY
13200,74387671,C052_SD009_R1_SH_IMG_0244.JPG,C052_SD009_R1_SH_IMG_0245.JPG,C052_SD009_R1_SH_IMG_0246.JPG,NA,NA,NA,SQUIRRELGRAY
13201,74387672,C052_SD009_R1_SH_IMG_0247.JPG,C052_SD009_R1_SH_IMG_0248.JPG,C052_SD009_R1_SH_IMG_0249.JPG,NA,NA,NA,SQUIRRELGRAY
13202,74387674,C052_SD009_R1_SH_IMG_0253.JPG,C052_SD009_R1_SH_IMG_0254.JPG,C052_SD009_R1_SH_IMG_0255.JPG,NA,NA,NA,SQUIRRELGRAY
13203,74387676,C052_SD009_R1_SH_IMG_0259.JPG,C052_SD009_R1_SH_IMG_0260.JPG,C052_SD009_R1_SH_IMG_0261.JPG,NA,NA,NA,DEERWHITETAILED
13204,74387677,C052_SD009_R1_SH_IMG_0262.JPG,C052_SD009_R1_SH_IMG_0263.JPG,C052_SD009_R1_SH_IMG_0264.JPG,NA,NA,NA,SQUIRRELGRAY
13205,74387678,C052_SD009_R1_SH_IMG_0265.JPG,C052_SD009_R1_SH_IMG_0266.JPG,C052_SD009_R1_SH_IMG_0267.JPG,NA,NA,NA,DEERWHITETAILED
13206,74387679,C052_SD009_R1_SH_IMG_0268.JPG,C052_SD009_R1_SH_IMG_0269.JPG,C052_SD009_R1_SH_IMG_0270.JPG,NA,NA,NA,DEERWHITETAILED
13207,74387683,C053_SD085_R1_Kip_IMG_0007.JPG,C053_SD085_R1_Kip_IMG_0008.JPG,C053_SD085_R1_Kip_IMG_0009.JPG,NA,NA,NA,SQUIRRELGRAY
13208,74387685,C053_SD085_R1_Kip_IMG_0013.JPG,C053_SD085_R1_Kip_IMG_0014.JPG,C053_SD085_R1_Kip_IMG_0015.JPG,NA,NA,NA,SQUIRRELGRAY
13209,74387686,C053_SD085_R1_Kip_IMG_0016.JPG,C053_SD085_R1_Kip_IMG_0017.JPG,C053_SD085_R1_Kip_IMG_0018.JPG,NA,NA,NA,SQUIRRELGRAY
13210,74387687,C053_SD085_R1_Kip_IMG_0019.JPG,C053_SD085_R1_Kip_IMG_0020.JPG,C053_SD085_R1_Kip_IMG_0021.JPG,NA,NA,NA,SQUIRRELGRAY
13211,74387688,C053_SD085_R1_Kip_IMG_0022.JPG,C053_SD085_R1_Kip_IMG_0023.JPG,C053_SD085_R1_Kip_IMG_0024.JPG,NA,NA,NA,DEERWHITETAILED
13212,74387689,C053_SD085_R1_Kip_IMG_0025.JPG,C053_SD085_R1_Kip_IMG_0026.JPG,C053_SD085_R1_Kip_IMG_0027.JPG,NA,NA,NA,DEERWHITETAILED
13213,74387690,C053_SD085_R1_Kip_IMG_0028.JPG,C053_SD085_R1_Kip_IMG_0029.JPG,C053_SD085_R1_Kip_IMG_0030.JPG,NA,NA,NA,COYOTE
13214,74387691,C053_SD085_R1_Kip_IMG_0031.JPG,C053_SD085_R1_Kip_IMG_0032.JPG,C053_SD085_R1_Kip_IMG_0033.JPG,NA,NA,NA,COYOTE
13215,74387692,C053_SD085_R1_Kip_IMG_0034.JPG,C053_SD085_R1_Kip_IMG_0035.JPG,C053_SD085_R1_Kip_IMG_0036.JPG,NA,NA,NA,DEERWHITETAILED
13216,74387696,C053_SD085_R1_Kip_IMG_0046.JPG,C053_SD085_R1_Kip_IMG_0047.JPG,C053_SD085_R1_Kip_IMG_0048.JPG,NA,NA,NA,SQUIRRELGRAY
13217,74387697,C053_SD085_R1_Kip_IMG_0049.JPG,C053_SD085_R1_Kip_IMG_0050.JPG,C053_SD085_R1_Kip_IMG_0051.JPG,NA,NA,NA,DOMESTICDOG
13218,74387701,C053_SD085_R1_Kip_IMG_0061.JPG,C053_SD085_R1_Kip_IMG_0062.JPG,C053_SD085_R1_Kip_IMG_0063.JPG,NA,NA,NA,DEERWHITETAILED
13219,74387702,C053_SD085_R1_Kip_IMG_0064.JPG,C053_SD085_R1_Kip_IMG_0065.JPG,C053_SD085_R1_Kip_IMG_0066.JPG,NA,NA,NA,DEERWHITETAILED
13220,74387703,C053_SD085_R1_Kip_IMG_0067.JPG,C053_SD085_R1_Kip_IMG_0068.JPG,C053_SD085_R1_Kip_IMG_0069.JPG,NA,NA,NA,DEERWHITETAILED
13221,74387704,C053_SD085_R1_Kip_IMG_0070.JPG,C053_SD085_R1_Kip_IMG_0071.JPG,C053_SD085_R1_Kip_IMG_0072.JPG,NA,NA,NA,DEERWHITETAILED
13222,74387705,C053_SD085_R1_Kip_IMG_0073.JPG,C053_SD085_R1_Kip_IMG_0074.JPG,C053_SD085_R1_Kip_IMG_0075.JPG,NA,NA,NA,DEERWHITETAILED
13223,74387706,C053_SD085_R1_Kip_IMG_0076.JPG,C053_SD085_R1_Kip_IMG_0077.JPG,C053_SD085_R1_Kip_IMG_0078.JPG,NA,NA,NA,COYOTE
13224,74387707,C053_SD085_R1_Kip_IMG_0079.JPG,C053_SD085_R1_Kip_IMG_0080.JPG,C053_SD085_R1_Kip_IMG_0081.JPG,NA,NA,NA,SQUIRRELGRAY
13225,74387708,C053_SD085_R1_Kip_IMG_0082.JPG,C053_SD085_R1_Kip_IMG_0083.JPG,C053_SD085_R1_Kip_IMG_0084.JPG,NA,NA,NA,DOMESTICDOG
13226,74387709,C053_SD085_R1_Kip_IMG_0085.JPG,C053_SD085_R1_Kip_IMG_0086.JPG,C053_SD085_R1_Kip_IMG_0087.JPG,NA,NA,NA,DEERWHITETAILED
13227,74387710,C053_SD085_R1_Kip_IMG_0088.JPG,C053_SD085_R1_Kip_IMG_0089.JPG,C053_SD085_R1_Kip_IMG_0090.JPG,NA,NA,NA,SQUIRRELGRAY
13228,74387713,C053_SD085_R1_Kip_IMG_0097.JPG,C053_SD085_R1_Kip_IMG_0098.JPG,C053_SD085_R1_Kip_IMG_0099.JPG,NA,NA,NA,SQUIRRELGRAY
13229,74387714,C053_SD085_R1_Kip_IMG_0100.JPG,C053_SD085_R1_Kip_IMG_0101.JPG,C053_SD085_R1_Kip_IMG_0102.JPG,NA,NA,NA,DEERWHITETAILED
13230,74387715,C053_SD085_R1_Kip_IMG_0103.JPG,C053_SD085_R1_Kip_IMG_0104.JPG,C053_SD085_R1_Kip_IMG_0105.JPG,NA,NA,NA,DEERWHITETAILED
13231,74387716,C053_SD085_R1_Kip_IMG_0106.JPG,C053_SD085_R1_Kip_IMG_0107.JPG,C053_SD085_R1_Kip_IMG_0108.JPG,NA,NA,NA,DEERWHITETAILED
13232,74387717,C053_SD085_R1_Kip_IMG_0109.JPG,C053_SD085_R1_Kip_IMG_0110.JPG,NA,NA,NA,NA,DEERWHITETAILED
13233,74387718,C053_SD085_R1_Kip_IMG_0115.JPG,C053_SD085_R1_Kip_IMG_0116.JPG,C053_SD085_R1_Kip_IMG_0117.JPG,NA,NA,NA,DEERWHITETAILED
13234,74387719,C053_SD085_R1_Kip_IMG_0118.JPG,C053_SD085_R1_Kip_IMG_0119.JPG,C053_SD085_R1_Kip_IMG_0120.JPG,NA,NA,NA,RACCOON
13235,74387720,C053_SD085_R1_Kip_IMG_0121.JPG,C053_SD085_R1_Kip_IMG_0122.JPG,C053_SD085_R1_Kip_IMG_0123.JPG,NA,NA,NA,SQUIRRELGRAY
13236,74387721,C053_SD085_R1_Kip_IMG_0124.JPG,C053_SD085_R1_Kip_IMG_0125.JPG,C053_SD085_R1_Kip_IMG_0126.JPG,NA,NA,NA,SQUIRRELGRAY
13237,74387722,C053_SD085_R1_Kip_IMG_0127.JPG,C053_SD085_R1_Kip_IMG_0128.JPG,C053_SD085_R1_Kip_IMG_0129.JPG,NA,NA,NA,DEERWHITETAILED
13238,74387723,C053_SD085_R1_Kip_IMG_0130.JPG,C053_SD085_R1_Kip_IMG_0131.JPG,C053_SD085_R1_Kip_IMG_0132.JPG,NA,NA,NA,DEERWHITETAILED
13239,74387725,C053_SD085_R1_Kip_IMG_0136.JPG,C053_SD085_R1_Kip_IMG_0137.JPG,C053_SD085_R1_Kip_IMG_0138.JPG,NA,NA,NA,DEERWHITETAILED
13240,74387726,C053_SD085_R1_Kip_IMG_0139.JPG,C053_SD085_R1_Kip_IMG_0140.JPG,C053_SD085_R1_Kip_IMG_0141.JPG,NA,NA,NA,SQUIRRELGRAY
13241,74387727,C053_SD085_R1_Kip_IMG_0142.JPG,C053_SD085_R1_Kip_IMG_0143.JPG,C053_SD085_R1_Kip_IMG_0144.JPG,NA,NA,NA,OTHERBIRD
13242,74387728,C053_SD085_R1_Kip_IMG_0145.JPG,C053_SD085_R1_Kip_IMG_0146.JPG,C053_SD085_R1_Kip_IMG_0147.JPG,NA,NA,NA,DEERWHITETAILED
13243,74387729,C053_SD085_R1_Kip_IMG_0148.JPG,C053_SD085_R1_Kip_IMG_0149.JPG,C053_SD085_R1_Kip_IMG_0150.JPG,NA,NA,NA,SQUIRRELGRAY
13244,74387731,C053_SD085_R1_Kip_IMG_0154.JPG,C053_SD085_R1_Kip_IMG_0155.JPG,C053_SD085_R1_Kip_IMG_0156.JPG,NA,NA,NA,COYOTE
13245,74387732,C053_SD085_R1_Kip_IMG_0157.JPG,C053_SD085_R1_Kip_IMG_0158.JPG,C053_SD085_R1_Kip_IMG_0159.JPG,NA,NA,NA,DEERWHITETAILED
13246,74387733,C053_SD085_R1_Kip_IMG_0160.JPG,C053_SD085_R1_Kip_IMG_0161.JPG,C053_SD085_R1_Kip_IMG_0162.JPG,NA,NA,NA,SQUIRRELGRAY
13247,74387736,C053_SD085_R1_Kip_IMG_0169.JPG,C053_SD085_R1_Kip_IMG_0170.JPG,C053_SD085_R1_Kip_IMG_0171.JPG,NA,NA,NA,DEERWHITETAILED
13248,74387737,C053_SD085_R1_Kip_IMG_0172.JPG,C053_SD085_R1_Kip_IMG_0173.JPG,C053_SD085_R1_Kip_IMG_0174.JPG,NA,NA,NA,SQUIRRELGRAY
13249,74387738,C053_SD085_R1_Kip_IMG_0175.JPG,C053_SD085_R1_Kip_IMG_0176.JPG,NA,NA,NA,NA,DEERWHITETAILED
13250,74387739,C053_SD085_R1_Kip_IMG_0181.JPG,C053_SD085_R1_Kip_IMG_0182.JPG,C053_SD085_R1_Kip_IMG_0183.JPG,NA,NA,NA,RACCOON
13251,74387740,C053_SD085_R1_Kip_IMG_0184.JPG,C053_SD085_R1_Kip_IMG_0185.JPG,C053_SD085_R1_Kip_IMG_0186.JPG,NA,NA,NA,SQUIRRELGRAY
13252,74387741,C053_SD085_R1_Kip_IMG_0187.JPG,C053_SD085_R1_Kip_IMG_0188.JPG,C053_SD085_R1_Kip_IMG_0189.JPG,NA,NA,NA,SQUIRRELGRAY
13253,74387742,C053_SD085_R1_Kip_IMG_0190.JPG,C053_SD085_R1_Kip_IMG_0191.JPG,C053_SD085_R1_Kip_IMG_0192.JPG,NA,NA,NA,DEERWHITETAILED
13254,74387743,C053_SD085_R1_Kip_IMG_0193.JPG,C053_SD085_R1_Kip_IMG_0194.JPG,C053_SD085_R1_Kip_IMG_0195.JPG,NA,NA,NA,DEERWHITETAILED
13255,74387744,C053_SD085_R1_Kip_IMG_0196.JPG,C053_SD085_R1_Kip_IMG_0197.JPG,C053_SD085_R1_Kip_IMG_0198.JPG,NA,NA,NA,RACCOON
